IP,Port,Banner,Timestamp,Hostnames,Country,City,Operating System,Organization
192.150.16.245,443,"HTTP/1.1 404 Not Found
Date: Mon, 31 Oct 2016 08:58:35 GMT
Server: Bomgar
Expires: Thu, 19 Nov 1981 08:52:00 GMT
Cache-Control: no-store, no-cache, must-revalidate, post-check=0, pre-check=0
Pragma: no-cache
Set-Cookie: ns_s=692d3dc0bee3d223f14b4d56138977fa8141e1a1; path=/; secure; HttpOnly
Strict-Transport-Security: max-age=31536000
X-UA-Compatible: IE=edge
Transfer-Encoding: chunked
Content-Type: text/html; charset=utf-8

",2016-10-31T08:58:44.245842,cstraffic-us3.share.adobe.com,United States,,,Level 3 Communications
192.150.16.58,443,"HTTP/1.1 301 Moved Permanently
Date: Mon, 31 Oct 2016 02:22:22 GMT
Server: Apache
Cache-Control: no-store, no-cache
Location: http://www.adobe.com/
Content-Length: 229
Connection: close
Content-Type: text/html; charset=iso-8859-1

",2016-10-31T02:22:31.550266,get-da1.adobe.com,United States,,,Level 3 Communications
192.150.16.107,80,"HTTP/1.1 403 Forbidden
Date: Mon, 31 Oct 2016 01:04:29 GMT
Server: Apache
Content-Length: 202
Content-Type: text/html; charset=iso-8859-1

",2016-10-31T01:04:33.316351,,United States,,,Level 3 Communications
192.150.17.92,80,"HTTP/1.1 301 Moved Permanently
Date: Sun, 30 Oct 2016 03:43:22 GMT
Server: Apache
X-Frame-Options: SAMEORIGIN
Location: https://192.150.17.92/
Cache-Control: max-age=0
Expires: Sun, 30 Oct 2016 03:43:22 GMT
Content-Length: 230
Content-Type: text/html; charset=iso-8859-1
Set-Cookie: MDPCush-Cookie=707556362.20480.0000; path=/

",2016-10-30T03:43:24.679111,communities.stage.adobe.com,United States,,,Level 3 Communications
192.150.17.93,80,"HTTP/1.1 302 Found
Server: nginx
Date: Sun, 30 Oct 2016 00:54:42 GMT
Content-Type: text/html; charset=UTF-8
Connection: close
Location: https://sourceforge.net/adobe/wiki/Projects/
Content-Length: 271
X-Content-Type-Options: nosniff
X-Frame-Options: SAMEORIGIN

",2016-10-30T00:54:43.901704,,United States,,,Level 3 Communications
192.150.16.106,443,"HTTP/1.1 404 /
Date: Wed, 26 Oct 2016 17:52:20 GMT
Server: Apache-Coyote/1.1
Content-Type: text/html;charset=ISO-8859-1
Set-Cookie: JSESSIONID=E64D5EEB63C5D98F384F91B76481C1B9.cfusion; Path=/; HttpOnly
Connection: close
Transfer-Encoding: chunked

",2016-10-26T17:52:27.706139,distribute-ext-vip-da1.adobe.com,United States,,,Level 3 Communications
192.150.17.93,443,"HTTP/1.1 301 Moved Permanently
Date: Wed, 26 Oct 2016 16:01:05 GMT
Server: Apache
Location: http://sourceforge.net/adobe/wiki/Projects/
Cache-Control: max-age=900
Expires: Wed, 26 Oct 2016 16:16:05 GMT
Content-Length: 251
Content-Type: text/html; charset=iso-8859-1

",2016-10-26T16:01:13.745108,,United States,,,Level 3 Communications
192.150.17.60,443,"HTTP/1.1 200 OK
Content-Type: text/html
Last-Modified: Fri, 08 Mar 2013 19:51:59 GMT
Accept-Ranges: bytes
ETag: ""a224aa65361cce1:0""
Server: Microsoft-IIS/7.5
Date: Wed, 26 Oct 2016 11:26:54 GMT
Content-Length: 50

",2016-10-26T11:27:03.379055,,United States,,,Level 3 Communications
192.150.16.46,443,"HTTP/1.1 403 Forbidden
Date: Wed, 26 Oct 2016 09:13:15 GMT
Server: Apache
Content-Length: 202
Content-Type: text/html; charset=iso-8859-1

",2016-10-26T09:13:22.577035,,United States,,,Level 3 Communications
192.150.9.28,500,"VPN (IKE)

Initiator SPI: e5f858a0876af576
Responder SPI: 92a657f92088cf90
Next Payload: Security Association (SA)
Version: 1.0
Exchange Type: Identity Protection
Flags:
    Encryption:     False
    Commit:         False
    Authentication: False
Message ID: 00000000
Length: 108",2016-10-26T07:56:33.162508,,United States,Lehi,PIX OS 7.0.x,Adobe Systems
192.150.9.28,4500,"VPN (IKE NAT-T)

Initiator SPI: e5f858a0876af576
Responder SPI: 7a7b60fff592a9c2
Next Payload: Security Association (SA)
Version: 1.0
Exchange Type: Identity Protection
Flags:
    Encryption:     False
    Commit:         False
    Authentication: False
Message ID: 00000000
Length: 108",2016-10-26T04:22:32.146922,,United States,Lehi,,Adobe Systems
192.150.16.122,80,"HTTP/1.1 200 OK
Server: Apache
X-Adobe-Content: AEM,acom
X-Frame-Options: SAMEORIGIN
X-dynaTrace-JS-Agent: true
X-dynaTrace: PT=10168869;PA=398454367;SP=prod;PS=170337423
X-Adobe-Loc: da1
Content-Type: text/html; charset=UTF-8
Vary: Accept-Encoding
Cache-Control: max-age=900
Expires: Wed, 26 Oct 2016 03:30:40 GMT
Date: Wed, 26 Oct 2016 03:15:40 GMT
Transfer-Encoding:  chunked
Connection: keep-alive
Connection: Transfer-Encoding
Set-Cookie: dtCookie=6D03D7BD5485DD34C910C1E999D6F3C3|QWRvYmUrZUNvbW1lcmNlfDE; Path=/; Domain=.adobe.com

",2016-10-26T03:15:43.320459,,United States,,,Level 3 Communications
192.150.17.96,80,"HTTP/1.0 302 Found
Location: https://192.150.17.96/
Server: BigIP
Connection: Keep-Alive
Content-Length: 0

",2016-10-26T01:49:02.433471,,United States,,,Level 3 Communications
192.150.9.28,443,"HTTP/1.1 200 OK
Content-Type: text/html; charset=utf-8
Transfer-Encoding: chunked
Cache-Control: no-cache
Pragma: no-cache
Connection: Keep-Alive
Date: Tue, 25 Oct 2016 07:23:25 GMT
X-Frame-Options: SAMEORIGIN
Set-Cookie: webvpn=; expires=Thu, 01 Jan 1970 22:00:00 GMT; path=/; secure
Set-Cookie: webvpnc=; expires=Thu, 01 Jan 1970 22:00:00 GMT; path=/; secure
Set-Cookie: webvpn_portal=; expires=Thu, 01 Jan 1970 22:00:00 GMT; path=/; secure
Set-Cookie: webvpnSharePoint=; expires=Thu, 01 Jan 1970 22:00:00 GMT; path=/; secure
Set-Cookie: webvpnlogin=1; path=/; secure

",2016-10-25T07:23:34.088644,,United States,Lehi,,Adobe Systems
192.150.16.215,443,"HTTP/1.1 200 OK
Date: Tue, 25 Oct 2016 04:16:53 GMT
Server: Apache
Set-Cookie: AWID=xxx.xxx.xxx.xxx.1477369013537212; path=/; expires=Fri, 23-Oct-26 04:16:53 GMT
Set-Cookie: CFID=15972754;expires=Thu, 18-Oct-2046 04:16:53 GMT;path=/
Set-Cookie: CFTOKEN=41254306;expires=Thu, 18-Oct-2046 04:16:53 GMT;path=/
Connection: close
Transfer-Encoding: chunked
Content-Type: text/html; charset=UTF-8

",2016-10-25T04:17:02.729507,,United States,,,Level 3 Communications
192.150.9.5,500,"VPN (IKE)

Initiator SPI: e5f858a0876af576
Responder SPI: 45f891a448c55484
Next Payload: Notification (N)
Version: 1.0
Exchange Type: Informational
Flags:
    Encryption:     False
    Commit:         False
    Authentication: False
Message ID: 08d4452f
Length: 102",2016-10-25T01:20:29.835005,,United States,Lehi,,Adobe Systems
192.150.9.29,500,"VPN (IKE)

Initiator SPI: e5f858a0876af576
Responder SPI: 7118abe6637ee3cb
Next Payload: Security Association (SA)
Version: 1.0
Exchange Type: Identity Protection
Flags:
    Encryption:     False
    Commit:         False
    Authentication: False
Message ID: 00000000
Length: 108",2016-10-24T09:05:46.076793,,United States,Lehi,PIX OS 7.0.x,Adobe Systems
192.150.9.29,80,"HTTP/1.0 302 Temporary moved
Content-Length: 0
Cache-Control: no-cache
Pragma: no-cache
Connection: Close
Date: Mon, 24 Oct 2016 01:02:52 GMT
X-Frame-Options: SAMEORIGIN
Location: https://192.150.9.29/

",2016-10-24T01:02:55.872871,,United States,Lehi,,Adobe Systems
192.150.16.26,80,"HTTP/1.1 403 Forbidden
Server: Apache
Content-Length: 202
Content-Type: text/html; charset=iso-8859-1
Date: Mon, 24 Oct 2016 00:20:35 GMT
Connection: keep-alive

",2016-10-24T00:20:41.374149,,United States,,,Level 3 Communications
192.150.16.38,80,"HTTP/1.1 403 Forbidden
Date: Sun, 23 Oct 2016 22:53:38 GMT
Server: Apache
Content-Length: 202
Content-Type: text/html; charset=iso-8859-1

",2016-10-23T22:53:40.324452,,United States,,,Level 3 Communications
192.150.16.37,80,"HTTP/1.1 403 Forbidden
Date: Sun, 23 Oct 2016 21:41:05 GMT
Server: Apache
Content-Length: 202
Content-Type: text/html; charset=iso-8859-1

",2016-10-23T21:41:12.816488,,United States,,,Level 3 Communications
192.150.17.68,443,,2016-10-23T17:22:54.074749,store2-da1.stage.adobe.com,United States,,,Level 3 Communications
192.150.17.247,53,\xd3\x80\x80\x05\x00\x01\x00\x00\x00\x00\x00\x01\x0242\x03218\x03104\x03216\x07in-addr\x04arpa\x00\x00\x0c\x00\x01\x00\x00)\x10\x00\x00\x00\x00\x00\x00\x00,2016-10-23T16:39:38.525308,adobe-dns-02.adobe.com,United States,,,Level 3 Communications
192.150.16.47,80,"HTTP/1.0 302 Found
Location: https://192.150.16.47/
Server: BigIP
Connection: Keep-Alive
Content-Length: 0

",2016-10-23T13:49:46.709651,ols-da1.adobe.com,United States,,,Level 3 Communications
192.150.16.65,80,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 09:37:50 GMT
Server: Apache
X-Adobe-Content: AEM,acom
X-Frame-Options: SAMEORIGIN
Edge-control: !no-store,max-age=15m
Accept-Ranges: bytes
Cache-Control: max-age=900
Expires: Sun, 23 Oct 2016 09:52:50 GMT
X-dynaTrace: PT=339499;PA=23003367;SP=prod;PS=170337423
X-Adobe-Loc: da1
Transfer-Encoding: chunked
Content-Type: text/html; charset=UTF-8

",2016-10-23T09:38:35.169151,wwworigin-da1.adobe.com,United States,,,Level 3 Communications
192.150.9.29,4500,"VPN (IKE NAT-T)

Initiator SPI: e5f858a0876af576
Responder SPI: ffb460dc9bb2ebbf
Next Payload: Security Association (SA)
Version: 1.0
Exchange Type: Identity Protection
Flags:
    Encryption:     False
    Commit:         False
    Authentication: False
Message ID: 00000000
Length: 108",2016-10-23T09:16:11.145163,,United States,Lehi,,Adobe Systems
192.150.17.71,80,"HTTP/1.1 404 Not Found
Content-Type: text/html; charset=us-ascii
Server: Microsoft-HTTPAPI/2.0
Date: Sun, 23 Oct 2016 08:43:06 GMT
Connection: close
Content-Length: 315

",2016-10-23T08:43:09.033484,acroeng.adobe.com,United States,,,Level 3 Communications
192.150.16.82,80,"HTTP/1.1 200 OK
Server: Apache-Coyote/1.1
Accept-Ranges: bytes
ETag: W/""164-1358371085000""
Last-Modified: Wed, 16 Jan 2013 21:18:05 GMT
Content-Type: text/html
Content-Length: 164
Date: Sun, 23 Oct 2016 07:34:10 GMT

",2016-10-23T07:38:26.029083,,United States,,,Level 3 Communications
192.150.16.118,80,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 04:35:20 GMT
Server: Apache
X-Adobe-Content: AEM,acom
X-Frame-Options: SAMEORIGIN
Edge-control: !no-store,max-age=15m
Accept-Ranges: bytes
Cache-Control: max-age=900
Expires: Sun, 23 Oct 2016 04:50:20 GMT
X-dynaTrace: PT=6802501;PA=-1642873375;SP=prod;PS=170337423
X-Adobe-Loc: da1
Transfer-Encoding: chunked
Content-Type: text/html; charset=UTF-8

",2016-10-23T04:36:48.131135,www-mm-da1.adobe.com,United States,,,Level 3 Communications
192.150.16.217,8090,"HTTP/1.1 403 Forbidden
Content-Type: text/plain; charset=UTF-8

",2016-10-23T04:27:36.858861,,United States,,,Level 3 Communications
192.150.16.114,80,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 04:16:47 GMT
Server: Apache
X-Adobe-Content: AEM,acom
X-Frame-Options: SAMEORIGIN
Edge-control: !no-store,max-age=15m
Accept-Ranges: bytes
Cache-Control: max-age=900
Expires: Sun, 23 Oct 2016 04:31:47 GMT
X-dynaTrace: PT=6662258;PA=-1996061955;SP=prod;PS=170337423
X-Adobe-Loc: da1
Transfer-Encoding: chunked
Content-Type: text/html; charset=UTF-8

",2016-10-23T04:16:51.834025,products-da1.adobe.com,United States,,,Level 3 Communications
192.150.17.129,80,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 04:03:08 GMT
Server: Apache/2.2.15 (Red Hat)
Connection: close
Transfer-Encoding: chunked
Content-Type: text/html;charset=utf-8

",2016-10-23T04:05:04.698313,,United States,,,Level 3 Communications
192.150.16.127,80,"HTTP/1.1 400 Bad Request
Content-Type: text/html
Date: Sun, 23 Oct 2016 04:01:29 GMT
Connection: close
Content-Length: 39

",2016-10-23T04:04:58.990976,,United States,,,Level 3 Communications
192.150.17.127,8090,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 00:11:30 GMT
Server: Apache/2.2.21 (Unix) DAV/2
Last-Modified: Tue, 29 Oct 2013 11:33:32 GMT
ETag: ""6414b-637c-4e9df9627542f""
Accept-Ranges: bytes
Content-Length: 25468
Vary: Accept-Encoding
Content-Type: text/html; charset=UTF-8

",2016-10-23T00:11:32.639363,,United States,,,Level 3 Communications
192.150.9.30,500,"VPN (IKE)

Initiator SPI: e5f858a0876af576
Responder SPI: 6896cec416dd377b
Next Payload: Security Association (SA)
Version: 1.0
Exchange Type: Identity Protection
Flags:
    Encryption:     False
    Commit:         False
    Authentication: False
Message ID: 00000000
Length: 108",2016-10-22T23:44:27.096344,,United States,Lehi,PIX OS 7.0.x,Adobe Systems
192.150.16.244,80,"HTTP/1.1 200 OK
Date: Sat, 22 Oct 2016 22:25:22 GMT
Server: Apache
X-Adobe-Content: AEM,acom
X-Frame-Options: SAMEORIGIN
Edge-control: !no-store,max-age=15m
Accept-Ranges: bytes
Cache-Control: max-age=900
Expires: Sat, 22 Oct 2016 22:40:22 GMT
X-dynaTrace: PT=4845320;PA=-1180937549;SP=prod;PS=170337423
X-Adobe-Loc: da1
Transfer-Encoding: chunked
Content-Type: text/html; charset=UTF-8

",2016-10-22T22:26:18.420344,solutionpartners-da1.adobe.com,United States,,,Level 3 Communications
192.150.16.232,80,"HTTP/1.1 301 Moved Permanently
Date: Sat, 22 Oct 2016 22:17:20 GMT
Server: Apache
X-Frame-Options: SAMEORIGIN
Location: https://192.150.16.232/
Cache-Control: max-age=0
Expires: Sat, 22 Oct 2016 22:17:20 GMT
Content-Length: 231
Content-Type: text/html; charset=iso-8859-1
Set-Cookie: MDPCush-Cookie=1596355594.20480.0000; path=/

",2016-10-22T22:17:36.606451,communities.adobe.com,United States,,,Level 3 Communications
192.150.16.238,80,"HTTP/1.0 302 Found
Location: https://192.150.16.238/
Server: BigIP
Connection: Keep-Alive
Content-Length: 0

",2016-10-22T21:33:54.892061,,United States,,,Level 3 Communications
192.150.16.64,80,"HTTP/1.1 200 OK
Date: Sat, 22 Oct 2016 18:39:21 GMT
Server: Apache
X-Adobe-Content: AEM,acom
X-Frame-Options: SAMEORIGIN
Edge-control: !no-store,max-age=15m
Accept-Ranges: bytes
Cache-Control: max-age=900
Expires: Sat, 22 Oct 2016 18:54:21 GMT
X-dynaTrace: PT=3703192;PA=-1398001500;SP=prod;PS=170337423
X-Adobe-Loc: da1
Transfer-Encoding: chunked
Content-Type: text/html; charset=UTF-8
Vary: Accept-Encoding

",2016-10-22T18:39:25.735968,helpexamples.com,United States,,,Level 3 Communications
192.150.17.127,80,"HTTP/1.1 200 OK
Date: Sat, 22 Oct 2016 18:38:53 GMT
Server: Apache/2.2.21 (Unix) DAV/2
Last-Modified: Tue, 29 Oct 2013 11:33:32 GMT
ETag: ""6414b-637c-4e9df9627542f""
Accept-Ranges: bytes
Content-Length: 25468
Vary: Accept-Encoding
Content-Type: text/html; charset=UTF-8

",2016-10-22T18:38:56.607575,,United States,,,Level 3 Communications
192.150.16.236,443,"HTTP/1.1 200 OK
Accept-Ranges: bytes
ETag: W/""355-1308964859000""
Last-Modified: Sat, 25 Jun 2011 01:20:59 GMT
Content-Type: text/html
Content-Length: 355
Date: Sat, 22 Oct 2016 17:11:29 GMT
Server: Apache

",2016-10-22T17:11:38.314061,,United States,,,Level 3 Communications
192.150.16.222,443,"HTTP/1.1 200 OK
Date: Sat, 22 Oct 2016 17:10:45 GMT
Server: Apache
X-Adobe-Content: AEM,acom
X-Frame-Options: SAMEORIGIN
Edge-control: !no-store,max-age=15m
Accept-Ranges: bytes
Cache-Control: max-age=900
Expires: Sat, 22 Oct 2016 17:25:45 GMT
X-dynaTrace: PT=3182015;PA=-1398001500;SP=prod;PS=170337423
X-Adobe-Loc: da1
Transfer-Encoding: chunked
Content-Type: text/html; charset=UTF-8

",2016-10-22T17:10:54.395016,wwworigin2-da1.adobe.com,United States,,,Level 3 Communications
192.150.16.92,80,"HTTP/1.1 200 OK
Server: Apache
X-Adobe-Content: AEM,acom
X-Frame-Options: SAMEORIGIN
X-dynaTrace-JS-Agent: true
X-dynaTrace: PT=3175953;PA=1860461396;SP=prod;PS=170337423
X-Adobe-Loc: da1
Content-Type: text/html; charset=UTF-8
Vary: Accept-Encoding
Cache-Control: max-age=589
Expires: Sat, 22 Oct 2016 17:19:49 GMT
Date: Sat, 22 Oct 2016 17:10:00 GMT
Transfer-Encoding:  chunked
Connection: keep-alive
Connection: Transfer-Encoding

",2016-10-22T17:10:04.848989,learn-redirect.wip.adobe.com,United States,,,Level 3 Communications
192.150.16.225,443,"HTTP/1.1 200 OK
Date: Sat, 22 Oct 2016 16:42:05 GMT
Server: Apache
X-UA-Compatible: IE=11
X-Adobe-Content: AEM
Accept-Ranges: bytes
Cache-Control: max-age=900
Expires: Sat, 22 Oct 2016 16:57:05 GMT
Transfer-Encoding: chunked
Content-Type: text/html; charset=UTF-8

",2016-10-22T16:42:12.788854,learn-origin-prd01-da1-vip.adobe.com,United States,,,Level 3 Communications
192.150.16.227,443,"HTTP/1.1 302 Found
Date: Sat, 22 Oct 2016 14:46:53 GMT
Server: Apache
Location: http://www.adobe.com/products/digital-publishing-suite-enterprise.html
Cache-Control: max-age=900
Expires: Sat, 22 Oct 2016 15:01:53 GMT
Content-Length: 254
Content-Type: text/html; charset=iso-8859-1

",2016-10-22T14:47:00.909204,,United States,,,Level 3 Communications
192.150.17.125,8090,"HTTP/1.1 200 OK
Date: Sat, 22 Oct 2016 12:35:08 GMT
Server: Apache/2.2.21 (Unix) DAV/2
Last-Modified: Tue, 29 Oct 2013 11:31:34 GMT
ETag: ""642ab-637c-4e9df8f173563""
Accept-Ranges: bytes
Content-Length: 25468
Vary: Accept-Encoding
Content-Type: text/html; charset=UTF-8

",2016-10-22T12:35:09.478312,,United States,,,Level 3 Communications
